htm,alg,notes
13,U' F' U F2 U R U2 R' U' R U R' F',
13,U' F' U' F U F' L U F U' F' L' F,
13,U' F' U' F U F' U F2 R U R' U' F',
13,U' F' U' F U F' U' F U2 F R' F' R,
13,U' F' U' F U F2 U' L' U L2 F L' F,
13,U' F' U' F U' R U' R2 F' U' F U R,
13,U' F2 U D' B L' B' D F U R' F R,
13,U' L R B' F L D2 L' R B F L' R,
13,U' L R D B F' U2 B' F D' U L' R,
13,U' L R D B F' U2 B' F D' U' L' R,
13,U' L R D B F' U2 B' F U D' L' R,
13,U' L R D B F' U2 B' F U' D' L' R,
13,U' L R D U B F' U2 B' F D' L' R,
13,U' L R D U L R' D' U B2 L' R D,
13,U' L R D U' B F' U2 B' F D' L' R,
13,U' L R D U' L R' D' U B2 L' R D,
13,U' L R D' L R' F L' R D U L' R',
13,U' L R D' L R' F L' R U D L' R',
13,U' L R D' L R' F' L' R D U L' R',
13,U' L R D' L R' F' L' R U D L' R',
13,U' L R U D B F' U2 B' F D' L' R,
13,U' L R U D L R' U D' B2 L' R D,
13,U' L R U' D B F' U2 B' F D' L' R,
13,U' L R U' D L R' U D' B2 L' R D,
13,U' L R' D L' R B2 L R' D' U L' R,
13,U' L R' D L' R B2 L R' D' U' L' R,
13,U' L R' D L' R B2 L R' U D' L' R,
13,U' L R' D L' R B2 L R' U' D' L' R,
13,U' L R' D L' R D U' L R D' U F2,
13,U' L R' D L' R U' D L R U D' F2,
13,U' L R' D' L' R U L R' D U L' R,
13,U' L R' D' L' R U L R' D U' L' R,
13,U' L R' D' L' R U L R' U D L' R,
13,U' L R' D' L' R U L R' U' D L' R,
13,U' L R' D' U B2 L' R D U' L R' D,
13,U' L R' D' U L' R U2 L R' D L' R,
13,U' L R' D' U' L' R B2 D' U' L R' D,
13,U' L R' U D' B2 L' R U' D L R' D,
13,U' L R' U D' L' R U2 L R' D L' R,
13,U' L R' U' D' L' R B2 U' D' L R' D,
13,U' L' R D U' F2 L R' D' U L' R D',
13,U' L' R U' D F2 L R' U D' L' R D',
13,U' L' R' B F L R' B' L' R B' F' L,
13,U' L' R' D' U L' R D U' F2 L R' D',
13,U' L' R' U D' L' R U' D F2 L R' D',
13,U' L2 B F D' U B' F' D' U B' F D,
13,U' L2 B F D' U B' F' D' U' B' F D,
13,U' L2 B F U D' B' F' U D' B' F D,
13,U' L2 D' U B F D U' B F' D B' F,
13,U' L2 U D' B F U' D B F' D B' F,
13,U' R B F' L R B F L R' B' F L',
13,U' R B U B' R2 U' R U R B' R' B,
13,U' R B U2 B' U R' F' F' L F L' F,
13,U' R U B F D U' B2 D' U B F' R',
13,U' R U B F L' R D2 L R B F' R,
13,U' R U B F L' R D2 L R' B F' R,
13,U' R U B F L' R D2 L R2 B F' R,
13,U' R U B F R' B F' L' R B' L R2,
13,U' R U B F R' B' F' L' R B' L R2,
13,U' R U B F R' B2 F' L' R B' L R2,
13,U' R U B F' L' R B2 L R' B' F R',
13,U' R U B F' L2 R B' L2 R' B' F R',
13,U' R U B F2 D2 U B2 D2 U' B F2 R',
13,U' R U B F2 L2 R' B' L2 R B' F2 R,
13,U' R U B U B' U R' U' R' F R F',
13,U' R U B' F R B' F' L' R B2 L R2,
13,U' R U B' F R' B' F' L' R B2 L R2,
13,U' R U B' F R2 B' F' L' R B2 L R2,
13,U' R U B' F' L R' U2 L' R B' F R,
13,U' R U B' F' U2 B' F L' R' B2 L R2,
13,U' R U B' F2 D2 U B2 D2 U' B' F2 R',
13,U' R U B' F2 L2 R' B L2 R B F2 R,
13,U' R U B2 F D U' B' D' U B2 F' R',
13,U' R U B2 F D2 U' B' D2 U B2 F' R,
13,U' R U B2 L' R B F D' B F' L R2,
13,U' R U B2 L' R B' F D B' F' L R2,
13,U' R U B2 L' R B' F D' B' F' L R2,
13,U' R U B2 L' R B' F D2 B' F' L R2,
13,U' R U B2 L' R D' U R2 D U' L R2,
13,U' R U F2 L' R D U' R2 D' U' L R2,
13,U' R U L R U2 B F' U2 B' F L' R2,
13,U' R U L R' U2 B' F R2 B F' L' R2,
13,U' R U L R2 F2 D U' R2 D' U L' R',
13,U' R U L R2 U L' R B F' U B' F,
13,U' R U L R2 U L' R B' F' U B F,
13,U' R U L R2 U' L' R B F' U B' F,
13,U' R U L R2 U' L' R B' F' U B F,
13,U' R U L R2 U2 L' R B' F' U B F,
13,U' R U L R2 U2 L' R B' F' U2 B F,
13,U' R U L' R B F D B F' L R2 B2,
13,U' R U L' R B F D2 B F' L R2 B2,
13,U' R U L' R B L R2 B F' U2 B2 F,
13,U' R U L' R B2 L R2 B F' U B F,
13,U' R U L' R B2 L R2 B F' U2 B F,
13,U' R U L' R' B F' R2 B' F D2 L R2,
13,U' R U L' R2 B L R' B' F R B' F',
13,U' R U L' R2 D U R2 D' U L R' F2,
13,U' R U L' R2 D' U R2 D U' B2 L R',
13,U' R U L' R2 D' U R2 D U' L R' B2,
13,U' R U L2 R' D' U B' F U2 B' F' D,
13,U' R U R B F D U' B2 D' U B F',
13,U' R U R B F L' R D2 L R B F',
13,U' R U R B' F D U' B2 D' U B' F',
13,U' R U R B' F L' R' D2 L R' B' F',
13,U' R U R B2 F D U' B2 D' U B2 F',
13,U' R U R B2 F L' R D L R B2 F',
13,U' R U R B2 F L' R D' L R B2 F',
13,U' R U R B2 F L' R D2 L R B2 F',
13,U' R U R B2 F L' R' D L R' B2 F',
13,U' R U R B2 F L' R' D' L R' B2 F',
13,U' R U R B2 F L' R' D2 L R' B2 F',
13,U' R U R' B F D2 U' B2 D2 U B F',
13,U' R U R' B F' D U L D' U B' F,
13,U' R U R' B F' D U L' D' U B' F,
13,U' R U R' B F' D U L2 D' U B' F,
13,U' R U R' B F' D U' L D' U2 B' F,
13,U' R U R' B F' D U' L' D' U2 B' F,
13,U' R U R' B F' D U2 L D' U2 B' F,
13,U' R U R' B F' D U2 L' D' U2 B' F,
13,U' R U R' B F' L' R B L R' B' F,
13,U' R U R' B F' L' R B2 L R' B' F,
13,U' R U R' B F' L2 R B L2 R' B' F,
13,U' R U R' B F' L2 R B' L2 R' B' F,
13,U' R U R' B' F' L' R B2 L R' B F,
13,U' R U R' B' F' L2 R B' L2 R' B F,
13,U' R U R' B' F2 L R D' L' R' B F2,
13,U' R U R' B' F2 L2 R D' L2 R' B F2,
13,U' R U R' B' F2 L2 R D2 L2 R' B F2,
13,U' R U R' B2 F D2 U' B2 D2 U B2 F',
13,U' R U R' B2 F' D U L' D' U' B2 F,
13,U' R U R' B2 F' D U2 L' D' U2 B2 F,
13,U' R U R' B2 F' D U2 L2 D' U2 B2 F,
13,U' R U R' F R' F' R2 U2 R2 F R F',
13,U' R U R' U F R F' U2 F' U2 F R',
13,U' R U R2 B' F2 L2 R' B L2 R B F2,
13,U' R U' B F D U' B2 D' U B F' R',
13,U' R U' B F L' R D2 L R B F' R,
13,U' R U' B F L' R D2 L R' B F' R,
13,U' R U' B F L' R D2 L R2 B F' R,
13,U' R U' B F R' B F' L' R B' L R2,
13,U' R U' B F R' B' F' L' R B' L R2,
13,U' R U' B F R' B2 F' L' R B' L R2,
13,U' R U' B F' L' R B2 L R' B' F R',
13,U' R U' B F' L2 R B' L2 R' B' F R',
13,U' R U' B F2 D2 L2 R' B2 L' R B' F2,
13,U' R U' B F2 L2 R' B' L2 R B' F2 R,
13,U' R U' B' F R B' F' L' R B2 L R2,
13,U' R U' B' F R' B' F' L' R B2 L R2,
13,U' R U' B' F R2 B' F' L' R B2 L R2,
13,U' R U' B' F U2 B' F2 L2 B2 F L2 R',
13,U' R U' B' F' L R' U2 L' R B' F R,
13,U' R U' B' F' U2 B' F L' R' B2 L R2,
13,U' R U' B' F2 L2 R' B L2 R B F2 R,
13,U' R U' B2 F D2 U' B' D2 U B2 F' R,
13,U' R U' B2 L' R B' F D B' F' L R2,
13,U' R U' B2 L' R B' F D' B' F' L R2,
13,U' R U' B2 L' R B' F D2 B' F' L R2,
13,U' R U' B2 L' R D' U R2 D U' L R2,
13,U' R U' F2 L' R D U' R2 D' U' L R2,
13,U' R U' L R U2 B F' U2 B' F L' R2,
13,U' R U' L R' U2 B' F R2 B F' L' R2,
13,U' R U' L R2 F2 D U' R2 D' U L' R',
13,U' R U' L R2 U L' R B F' U B' F,
13,U' R U' L R2 U L' R B' F' U B F,
13,U' R U' L R2 U' L' R B F' U B' F,
13,U' R U' L R2 U' L' R B' F' U B F,
13,U' R U' L R2 U2 L' R B' F' U B F,
13,U' R U' L R2 U2 L' R B' F' U2 B F,
13,U' R U' L' R B F D B F' L R2 B2,
13,U' R U' L' R B F D2 B F' L R2 B2,
13,U' R U' L' R B L R2 B F' U2 B2 F,
13,U' R U' L' R B L R2 B2 F' U2 B2 F,
13,U' R U' L' R B2 L R2 B F' U B F,
13,U' R U' L' R B2 L R2 B F' U2 B F,
13,U' R U' L' R' B F' R2 B' F D2 L R2,
13,U' R U' L' R2 B L R' B' F R B' F',
13,U' R U' L' R2 D U R2 D' U L R' F2,
13,U' R U' L' R2 D' U R2 D U' B2 L R',
13,U' R U' L' R2 D' U R2 D U' L R' B2,
13,U' R U' R B F D U' B2 D' U B F',
13,U' R U' R B F L' R D2 L R B F',
13,U' R U' R B' F D U' B2 D' U B' F',
13,U' R U' R B' F L' R' D2 L R' B' F',
13,U' R U' R B2 F D U' B2 D' U B2 F',
13,U' R U' R B2 F L' R D L R B2 F',
13,U' R U' R B2 F L' R D' L R B2 F',
13,U' R U' R B2 F L' R D2 L R B2 F',
13,U' R U' R B2 F L' R' D L R' B2 F',
13,U' R U' R B2 F L' R' D' L R' B2 F',
13,U' R U' R B2 F L' R' D2 L R' B2 F',
13,U' R U' R U R' U F R2 F' R' U2 R2,
13,U' R U' R' B F D2 U' B2 D2 U B F',
13,U' R U' R' B F' D U L D' U B' F,
13,U' R U' R' B F' D U L' D' U B' F,
13,U' R U' R' B F' D U L2 D' U B' F,
13,U' R U' R' B F' D U' L D' U2 B' F,
13,U' R U' R' B F' D U' L' D' U2 B' F,
13,U' R U' R' B F' L' R B2 L R' B' F,
13,U' R U' R' B' F2 L R D' L' R' B F2,
13,U' R U' R' B' F2 L2 R D2 L2 R' B F2,
13,U' R U' R' B2 F D2 U' B2 D2 U B2 F',
13,U' R U' R' B2 F' D U L' D' U' B2 F,
13,U' R U' R' B2 F' D U2 L2 D' U2 B2 F,
13,U' R U' R' U' R' F R F' U2 F' U' F,
13,U' R U' R2 B' F2 L2 R' B L2 R B F2,
13,U' R U2 R B F D U' B2 D' U B F',
13,U' R U2 R B F L' R D2 L R B F',
13,U' R U2 R B' F D U' B2 D' U B' F',
13,U' R U2 R B' F L' R' D2 L R' B' F',
13,U' R U2 R B2 F D U' B2 D' U B2 F',
13,U' R U2 R B2 F L' R D L R B2 F',
13,U' R U2 R B2 F L' R D' L R B2 F',
13,U' R U2 R B2 F L' R D2 L R B2 F',
13,U' R U2 R B2 F L' R' D L R' B2 F',
13,U' R U2 R B2 F L' R' D' L R' B2 F',
13,U' R U2 R B2 F L' R' D2 L R' B2 F',
13,U' R2 B F D' U B' F' D' U' B F' D,
13,U' U D B F' R2 U D' B' F D B F,
13,U' U D L R' D' L' R' U D' L R F2,
13,U' U D' B' F U D B F' L2 D B' F,
13,U' U D' B' F U' D L2 U D B F' D',
13,U' U D' L' R B' F R B F' L R' D,
13,U' U D' L' R B' F R2 B F' L R' D,
13,U' U D' L' R U D B2 L R' D L' R,
13,U' U D' L' R U D F2 U' D L R' D',
13,U' U D' L' R U D' L R' B2 D L' R,
13,U' U' D B F' U' D L2 U D' B' F D',
13,U' U' D B' F U D' R2 U' D B F' D',
13,U' U' D L R' B' F R B F' L' R D',
13,U' U' D L R' B' F R2 B F' L' R D',
13,U2 B F D U L R D2 L R D B F,
13,U2 B F D U L R' D2 L R D B' F,
13,U2 B F D U' L' R' U2 L' R' D' B F,
13,U2 B F U D L R' D2 L R D B' F,
13,U2 B F' D B' F U B F' D' U B' F,
13,U2 B F' D B' F U B F' U D' B' F,
13,U2 B F' D B' F U' B F' D' U' B' F,
13,U2 B F' D B' F U' B F' U' D' B' F,
13,U2 B' F R F' R B U2 B' F R B F',
13,U2 B' F' D B F' L2 B' F D' U' B F,
13,U2 B' F' D B F' L2 B' F U' D' B F,
13,U2 B' F' D L R U2 L R D' U B' F',
13,U2 B' F' D L' R U2 L R D' U B F',
13,U2 B' F' D L' R U2 L R U D' B F',
13,U2 B' F' D U' B F' L2 B' F D' B F,
13,U2 B' F' D' B' F R2 B F' D U' B F,
13,U2 B' F' D' B' F R2 B F' U' D B F,
13,U2 B' F' D' L' R' D2 L' R' D' U' B' F',
13,U2 B' F' D' U L R' U2 L' R D B' F,
13,U2 B' F' D' U' B' F R2 B F' D B F,
13,U2 B' F' L' R F L' R B' F' D2 L R',
13,U2 B' F' U D' L R' U2 L' R D B' F,
13,U2 B' F' U' D B F' L2 B' F D' B F,
13,U2 B' F' U' D' B' F R2 B F' D B F,
13,U2 B' L R' B' F' L' R' B F' L' R F,
13,U2 D B F D U' B' F D' U L2 B F',
13,U2 D B F U' D B' F U D' L2 B F',
13,U2 D B' F D' U L2 B F' D U' B' F,
13,U2 D B' F U D' L2 B F' U' D B' F,
13,U2 D L R' D U' L' R F2 D' U L R',
13,U2 D L R' U' D L' R F2 U D' L R',
13,U2 D U B F L' R B L R' B' F' D',
13,U2 D U B F L' R' D L R B' F' D',
13,U2 D U B F' D U' L' D' U B' F D',
13,U2 D U B' F D U' B F' R2 D' B' F,
13,U2 D U B' F D' U L2 B F' D B' F,
13,U2 D U B' F D' U R' D U' B F' D',
13,U2 D U B' F' L' R' U L R B F D',
13,U2 D U L R B F U B' F' L' R' D',
13,U2 D U L R' B' F R' B F' L' R D',
13,U2 D U L R' D L' R F2 D' U L R',
13,U2 D U L' R' B F D B' F' L R D',
13,U2 D U L' R' B' F R' B F' L R D',
13,U2 D U' B F L' R B' L R' B' F' D',
13,U2 D U' B F L' R' D' L R B' F' D',
13,U2 D U' B' F D' U' R2 B F' D' B' F,
13,U2 D U' B' F' L' R' U' L R B F D',
13,U2 D U' F2 L R' D' U L' R D' L' R',
13,U2 D U' L R B F U' B' F' L' R' D',
13,U2 D U' L' R' B F D' B' F' L R D',
13,U2 D U' L' R' B' F R B F' L R D',
13,U2 D' L R' B2 D U' L' R D' U L' R',
13,U2 D' L R' B2 U' D L' R U D' L' R',
13,U2 D' U B F L' R B' L R' B' F' D,
13,U2 D' U B F L' R' D L R B' F' D,
13,U2 D' U B F' D B F D U' B' F' L2,
13,U2 D' U B' F' L' R' U L R B F D,
13,U2 D' U L R B F U B' F' L' R' D,
13,U2 D' U L R' D' U F D U' L' R D,
13,U2 D' U L' R D U' B D' U L R' D,
13,U2 D' U L' R' B F D B' F' L R D,
13,U2 D' U L' R' B' F R B F' L R D,
13,U2 D' U L2 B F' D U' B' F D B F,
13,U2 D' U' B F L' R B L R' B' F' D,
13,U2 D' U' B F L' R' D' L R B' F' D,
13,U2 D' U' B F' D' B' F L2 D U' B F',
13,U2 D' U' B' F' L' R' U' L R B F D,
13,U2 D' U' L R B F U' B' F' L' R' D,
13,U2 D' U' L R' B2 D U' L' R D' L' R',
13,U2 D' U' L R' D' U F' D U' L' R D,
13,U2 D' U' L' R B' F R' B F' L R' D,
13,U2 D' U' L' R D U' B' D' U L R' D,
13,U2 D' U' L' R' B F D' B' F' L R D,
13,U2 D' U' L' R' B' F R' B F' L R D,
13,U2 D2 B' F L' R F' L' R B F' L R',
13,U2 D2 L' R B F' L R' F' L R' B' F,
13,U2 F R U' R' U R U2 R' U' R' F' R,
13,U2 F R' F' R2 U2 R' F R U R' U' F',
13,U2 F U F' U' F' R U2 L R2 F' L' R,
13,U2 F U F2 U F2 U' F R' F' R U' F',
13,U2 F' L R' B' F L R B F L' R B,
13,U2 F' U F U F R' F' U' F' U F R,
13,U2 F' U F U' F' U F U F R' F' R,
13,U2 F' U2 F R' F' U F U F' U' F R,
13,U2 F' U2 L' B L' B' L B L' B' L2 F,
13,U2 L B F' L' R B' F' L' R' B' F R',
13,U2 L R D B F D2 B F D U L R,
13,U2 L R D L' R B2 L R' D' U L' R',
13,U2 L R D L' R B2 L R' U D' L' R',
13,U2 L R D U L' R B2 L R' D' L' R',
13,U2 L R D' B' F' U2 B' F' D U' L R,
13,U2 L R D' L R' F2 L' R D U L' R',
13,U2 L R D' L R' F2 L' R U D L' R',
13,U2 L R D' U L R' F2 L' R D L' R',
13,U2 L R U D L' R B2 L R' D' L' R',
13,U2 L R U D' L R' F2 L' R D L' R',
13,U2 L R' B' F' L R' D2 L' B F' L' R',
13,U2 L R' D B F D2 B' F D U L R,
13,U2 L R' D B F D2 B' F U D L R,
13,U2 L R' D B F' U2 B' F D' U' L' R',
13,U2 L R' D B F' U2 B' F U' D' L' R',
13,U2 L R' D U L' R B' L R' D' L' R,
13,U2 L R' D U' L' R B L R' D' L' R,
13,U2 L R' D' L' R U2 L R' D U L' R,
13,U2 L R' D' L' R U2 L R' D U' L' R,
13,U2 L R' D' L' R U2 L R' U D L' R,
13,U2 L R' D' L' R U2 L R' U' D L' R,
13,U2 L R' D' U L R' F L' R D L' R,
13,U2 L R' D' U' L R' F' L' R D L' R,
13,U2 L R' D' U' L' R U L R' D L' R,
13,U2 L R' F' R F' L' U2 L R' F' L' R,
13,U2 L R' U D L' R B' L R' D' L' R,
13,U2 L R' U D' L R' F L' R D L' R,
13,U2 L R' U' D L' R B L R' D' L' R,
13,U2 L R' U' D' L R' F' L' R D L' R,
13,U2 L R' U' D' L' R U L R' D L' R,
13,U2 L' B F L R' B L' R B' F' L R,
13,U2 L' B' F L R' B' L' R B F' L R,
13,U2 L' D U' L' R D' L R' D' U L R,
13,U2 L' D' U' L' R D L R' D U L R,
13,U2 L' R' D' U B F U2 B F D L' R',
13,U2 L' R' D' U' B' F' D2 B' F' D' L' R',
13,U2 L' U' D L' R D' L R' U D' L R,
13,U2 L' U' D' L' R D L R' U D L R,
13,U2 R U B F' L' R B' L R' B' F R',
13,U2 R U B F' U2 B' F L R2 U L' R',
13,U2 R U B F2 D2 L2 R' B2 L' R B' F2,
13,U2 R U B' F R B F' L R2 U L' R,
13,U2 R U B' F R B F' L R2 U' L' R,
13,U2 R U B' F R B F' L R2 U2 L' R,
13,U2 R U B' F U2 B' F2 L2 B2 F L2 R',
13,U2 R U L R U2 L' R B2 F R B2 F',
13,U2 R U L R' U B' F R2 B F' L' R2,
13,U2 R U L R' U' L' R2 B' F R2 B F',
13,U2 R U L R' U' L' R2 B2 F R2 B2 F',
13,U2 R U L R2 B F' U2 B' F U L' R',
13,U2 R U L R2 F2 D U' R2 D' U2 L' R',
13,U2 R U L R2 U L' R B F' U' B' F,
13,U2 R U L R2 U L' R B F' U2 B' F,
13,U2 R U L R2 U L' R B' F' U' B F,
13,U2 R U L R2 U L' R' B' F R2 B F',
13,U2 R U L R2 U L' R' B2 F R2 B2 F',
13,U2 R U L R2 U' L' R B F' U' B' F,
13,U2 R U L R2 U' L' R B' F' U' B F,
13,U2 R U L R2 U' L' R B' F' U2 B F,
13,U2 R U L R2 U2 L' R B F' U' B' F,
13,U2 R U L R2 U2 L' R B' F' U' B F,
13,U2 R U L' R B2 L R2 B F' U' B F,
13,U2 R U L' R B2 L R2 B' F' U' B' F,
13,U2 R U R' B F' D U L D' U' B' F,
13,U2 R U R' B F' D U' L D' U' B' F,
13,U2 R U R' B F' D U2 L D' U B' F,
13,U2 R U R' B F' D U2 L' D' U B' F,
13,U2 R U R' B F' D U2 L2 D' U B' F,
13,U2 R U R' B F' L' R B' L R' B' F,
13,U2 R U R' B F' L2 R B2 L2 R' B' F,
13,U2 R U R' B F2 D2 U B2 D2 U' B F2,
13,U2 R U R' B' F D U R D' U' B F',
13,U2 R U R' B' F' L' R B' L R' B F,
13,U2 R U R' B' F' L2 R B2 L2 R' B F,
13,U2 R U R' B' F2 D2 U B2 D2 U' B' F2,
13,U2 R U R' B' F2 L R D L' R' B F2,
13,U2 R U R' B2 F D2 U' B D2 U B2 F',
13,U2 R U R' B2 F' D U L D' U' B2 F,
13,U2 R U' B F' L2 R B L2 R' B' F R',
13,U2 R U' B' F R' B F' L R2 U L' R,
13,U2 R U' B' F R' B F' L R2 U' L' R,
13,U2 R U' B' F R' B F' L R2 U2 L' R,
13,U2 R U' B' F' L2 R B L2 R' B F R',
13,U2 R U' B2 F D U' B' D' U B2 F' R',
13,U2 R U' B2 F R' B2 F' L R2 U L' R,
13,U2 R U' B2 F R' B2 F' L R2 U' L' R,
13,U2 R U' B2 F R' B2 F' L R2 U2 L' R,
13,U2 R U' B2 L' R B F D' B F' L R2,
13,U2 R U' L R' U B' F2 R2 B F2 L' R2,
13,U2 R U' L R' U' B' F2 R2 B F2 L' R2,
13,U2 R U' L R' U2 B' F2 R2 B F2 L' R2,
13,U2 R U' L R2 U L' R B F' U' B' F,
13,U2 R U' L R2 U L' R B' F' U' B F,
13,U2 R U' L R2 U' L' R B F' U' B' F,
13,U2 R U' L R2 U' L' R B' F' U' B F,
13,U2 R U' L R2 U2 L' R B F' U' B' F,
13,U2 R U' L R2 U2 L' R B' F' U' B F,
13,U2 R U' L' R B F D' B F' L R2 B2,
13,U2 R U' L' R B2 L R2 B F' U' B F,
13,U2 R U' L' R B2 L R2 B' F' U' B' F,
13,U2 R U' R' B F' D U L D' U2 B' F,
13,U2 R U' R' B F' D U2 L D' U B' F,
13,U2 R U' R' B F' D U2 L' D' U B' F,
13,U2 R U' R' B F' D U2 L2 D' U B' F,
13,U2 R U' R' B F' L2 R B' L2 R' B' F,
13,U2 R U' R' B' F' L2 R B' L2 R' B F,
13,U2 R U' R' B2 F D2 U' B' D2 U B2 F',
13,U2 R U' R' U R U' R' U' R' F R F',
13,U2 R U' R' U' R' F R U R U' R' F',
13,U2 R U' R2 B F2 L2 R' B' L2 R B' F2,
13,U2 R U2 B L' B L B' L' B L B2 R',
13,U2 R U2 R' F R U' R' U' R U R' F',
13,U2 R' F R F2 U2 F R' F' U' F U R,
13,U2 R' F' U F U' F' U2 F U F R F',
13,U2 R' U' R U R F' U2 B' F2 R B F',
13,U2 R' U' R2 U' R2 U R' F R F' U R,
13,U2 U D B F L' R B L R' B' F' D',
13,U2 U D B F' U' D L' U D' B' F D',
13,U2 U D B' F U D' L2 B F' D B' F,
13,U2 U D B' F U D' R' U' D B F' D',
13,U2 U D B' F U' D B F' R2 D' B' F,
13,U2 U D L R' B' F R' B F' L' R D',
13,U2 U D L R' D L' R F2 U D' L R',
13,U2 U D L' R' B' F R' B F' L R D',
13,U2 U D' B F L' R B' L R' B' F' D,
13,U2 U D' B F' D B F U' D B' F' L2,
13,U2 U D' L R' U D' F U' D L' R D,
13,U2 U D' L' R U' D B U D' L R' D,
13,U2 U D' L' R' B' F R B F' L R D,
13,U2 U D' L2 B F' U' D B' F D B F,
13,U2 U' D B F L' R B' L R' B' F' D',
13,U2 U' D B' F U' D' R2 B F' D' B' F,
13,U2 U' D F2 L R' U D' L' R D' L' R',
13,U2 U' D L' R' B' F R B F' L R D',
13,U2 U' D' B F L' R B L R' B' F' D,
13,U2 U' D' B F' D' B' F L2 U' D B F',
13,U2 U' D' L R' B2 U' D L' R D' L' R',
13,U2 U' D' L R' U D' F' U' D L' R D,
13,U2 U' D' L' R B' F R' B F' L R' D,
13,U2 U' D' L' R U' D B' U D' L R' D,
13,U2 U' D' L' R' B' F R' B F' L R D,
14,B' U' B U2 B U' B' F' U F U' F' U' F,
14,F' U2 F R U2 R' U' R U R' U' R U R',
14,R U L R2 B F' L' R' B' F' L' R B' F,
14,R U R' U2 R' U L R U' L' U L U L',
14,R U' B F' L R' B F L R B' F L' R2,
14,R U' L R2 B F' L' R' B' F' L' R B' F,
14,R U2 R' F' U2 F U F' U' F U F' U' F,
14,U B F D U' B' F' D U' B F' D' U L2,
14,U B F D U' L' R D2 L R' D U B F',
14,U B F D' U' B' F' D' U B F' D U' R2,
14,U B F D' U' L R' U2 L' R D U B F',
14,U B F L R' B F' D2 L' R B' F L R,
14,U B F L R' B' F' U2 L' R B F' L R,
14,U B F U' D B' F' U' D B F' U D' L2,
14,U B F U' D L' R D2 L R' U D B F',
14,U B F U' D' B' F' U D' B F' U' D R2,
14,U B F U' D' L R' U2 L' R U D B F',
14,U B F' D' U L R' U2 L' R D U B F,
14,U B F' D' U L' R' D2 L' R D' U' B' F',
14,U B F' D' U' L R' U2 L' R D U B F,
14,U B F' D' U' L' R' D2 L' R D' U' B' F',
14,U B F' L R D U' L2 D' U L R' B' F,
14,U B F' L R U' D L2 U D' L R' B' F,
14,U B F' L' R' D' U L2 D' U' L' R B' F',
14,U B F' L' R' U D' L2 U' D' L' R B' F',
14,U B F' U D' L R' U2 L' R U D B F,
14,U B F' U D' L' R' D2 L' R U' D' B' F',
14,U B F' U' D' L R' U2 L' R U D B F,
14,U B F' U' D' L' R' D2 L' R U' D' B' F',
14,U B' F D U' L' R D2 L R' D U B' F',
14,U B' F D U' L' R' U2 L R' D' U' B F,
14,U B' F D' U' L R D2 L' R D' U' B F,
14,U B' F D' U' L R' U2 L' R D U B' F',
14,U B' F D2 L R B F' L' R B F' L R,
14,U B' F D2 L' R' B F' L R' B F' L' R',
14,U B' F L R B' F L' R U2 B F' L R',
14,U B' F L R D' U R2 D U' L' R B F',
14,U B' F L R U D' R2 U' D L' R B F',
14,U B' F L' R' B' F L R B F' U2 L R,
14,U B' F L' R' D U' R2 D' U' L R' B F,
14,U B' F L' R' U' D R2 U' D' L R' B F,
14,U B' F U' D L' R D2 L R' U D B' F',
14,U B' F U' D L' R' U2 L R' U' D' B F,
14,U B' F U' D' L R D2 L' R U' D' B F,
14,U B' F U' D' L R' U2 L' R U D B' F',
14,U B' F' D' U L R' U2 L' R D U B' F,
14,U B' F' D' U' L R' U2 L' R D U B' F,
14,U B' F' U D' L R' U2 L' R U D B' F,
14,U B' F' U' D' L R' U2 L' R U D B' F,
14,U B2 D U' L' R D' U' L' R' D' U L R,
14,U B2 U' D L' R U' D' L' R' U D' L R,
14,U D U B F D U' B' F D' U L2 B F',
14,U D U B' F D' U L2 B F' D U' B' F,
14,U D U L R' D U' L' R F2 D' U L R',
14,U D U' B F' R2 D' U B' F D U B F,
14,U D U' L R' D' U L' R' D' U L R F2,
14,U D U' L R' D' U' L' R' D' U L R F2,
14,U D U' L' R D' U' L' R' D' U L R B2,
14,U D U' L' R F2 D' U L R' D U' L R,
14,U D' U L R' B2 D U' L' R D' U L' R',
14,U D' U' B F D U B' F D U' R2 B F',
14,U D' U' B F' D U B F D U' B' F' L2,
14,U D' U' B' F D U B F D U' B' F' R2,
14,U D' U' B' F D U B F' L2 D U B' F,
14,U D' U' F2 L R D U' L' R' D U' L R',
14,U D' U' L' R D U B2 L R' D U L' R,
14,U D' U' L' R D U B2 L R' D U' L' R,
14,U D' U' L' R D' U L R' B2 D U L' R,
14,U D' U' L' R D' U L R' B2 D U' L' R,
14,U D2 B' F L' R B' F' L' R B F' L R',
14,U D2 L' R B F' L R' B' F' L R' B' F,
14,U F' R U R' U' R' F R U' R' F R F',
14,U F2 D' U L' R D U' L' R' D U' L R,
14,U F2 U D' L' R U' D L' R' U' D L R,
14,U L R B' F L' R B' F L R D2 B F',
14,U L R B' F L' R' B' F L R D2 B F',
14,U L R D' U B F' D2 B F D' U' L R',
14,U L R D' U B' F U2 B' F' D U' L R',
14,U L R D' U' B F' D2 B F D' U' L R',
14,U L R D' U' B' F U2 B' F' D U' L R',
14,U L R U D' B F' D2 B F U' D' L R',
14,U L R U D' B' F U2 B' F' U' D L R',
14,U L R U' D' B F' D2 B F U' D' L R',
14,U L R U' D' B' F U2 B' F' U' D L R',
14,U L R' B F L R' F2 L' R B' F' L' R,
