htm,alg,notes
6,R B' U' R B R2,
6,R B' U2 B U R',
6,R U L R' U L',
6,R U L R' U' L',
6,R U L R' U2 L',
6,R U L U2 L' R',
6,R U R' B' U B,
6,R U R' B' U' B,
6,R U R' B' U2 B,
6,R U' B' U B R',
6,R U' B2 R B2 R2,
6,R U' L U' L' R',
6,R U' L U2 L' R',
6,R U2 B' U B R',
6,R U2 B' U' B R',
6,R U2 B' U2 B R',
6,R U2 L U2 L' R',
6,R2 B' R' U B R',
7,U B' R U' B' R' B2,
7,U B' R U' R' U' B,
7,U B' R U' R' U2 B,
7,U B' U B R U2 R',
7,U B' U F' U2 B F,
7,U B' U R U2 R' B,
7,U B' U R2 B' R2 B2,
7,U B' U' B F' U' F,
7,U B' U' B R U R',
7,U B' U' F' U' B F,
7,U B' U2 B F' U2 F,
7,U B' U2 B R U2 R',
7,U B' U2 F' U B F,
7,U B' U2 R U R' B,
7,U B2 R B U' R' B,
7,U B2 R U' R' U B2,
7,U B2 U' R U R' B2,
7,U F' U L U2 L' F,
7,U F' U2 B' U B F,
7,U F2 L2 F L2 U' F,
7,U F2 L2 F L2 U2 F,
7,U L R U L' U' R',
7,U L R U' L' U' R',
7,U L R U2 L' U' R',
7,U L U L' R U' R',
7,U L U' L' R U' R',
7,U L U2 L' F' U' F,
7,U L U2 L' R U R',
7,U L U2 L' R U' R',
7,U L U2 R U L' R',
7,U L2 F' L' U' F L',
7,U R B' U B U2 R',
7,U R B' U2 B U2 R',
7,U R B' U2 R B R2,
7,U R U B' U B R',
7,U R U B' U2 B R',
7,U R U L U' L' R',
7,U R U' L R' U L',
7,U R U' L R' U' L',
7,U R U' L R' U2 L',
7,U R U' R' B' U B,
7,U R U' R' B' U' B,
7,U R U' R' B' U2 B,
7,U R U2 B2 R B2 R2,
7,U R U2 L U L' R',
7,U R2 B' R' U' B R',
7,U R2 B2 R' B2 U' R',
7,U' B' F' U B U F,
7,U' B' F' U' B U F,
7,U' B' F' U2 B U F,
7,U' B' U B F' U F,
7,U' B' U' B F' U F,
7,U' B' U2 B F' U F,
7,U' B' U2 B F' U' F,
7,U' B' U2 B R U R',
7,U' B' U2 F' U' B F,
7,U' B2 R B U R' B,
7,U' F' L U' L' U2 F,
7,U' F' L U2 F' L' F2,
7,U' F' L U2 L' U2 F,
7,U' F' U B' F U B,
7,U' F' U B' F U' B,
7,U' F' U B' F U2 B,
7,U' F' U F L U L',
7,U' F' U F L U' L',
7,U' F' U F L U2 L',
7,U' F' U' B' U B F,
7,U' F' U' L U' L' F,
7,U' F' U' L U2 L' F,
7,U' F' U2 B' U' B F,
7,U' F' U2 L2 F' L2 F2,
7,U' F2 L F U L' F,
7,U' F2 L2 F L2 U F,
7,U' L F' U F U L',
7,U' L F' U F U2 L',
7,U' L F' U L F L2,
7,U' L U L' F' U' F,
7,U' L U L' R U R',
7,U' L U R U L' R',
7,U' L U' F' U2 F L',
7,U' L U' F2 L F2 L2,
7,U' L U' L' F' U2 F,
7,U' L U' R U2 L' R',
7,U' L U2 F' U' F L',
7,U' L U2 L' F' U2 F,
7,U' L U2 L' R U2 R',
7,U' L U2 R U' L' R',
7,U' L2 F' L' U F L',
7,U' L2 F' U F U' L2,
7,U' L2 U F' U' F L2,
7,U' R U' B' U2 B R',
7,U' R U2 L U' L' R',
7,U' R2 B2 R' B2 U R',
7,U' R2 B2 R' B2 U2 R',
7,U2 B' F' U B U2 F,
7,U2 B' F' U F U B,
7,U2 B' F' U F U2 B,
7,U2 B' F' U' B U2 F,
7,U2 B' F' U2 B U' F,
7,U2 B' R U2 B' R' B2,
7,U2 B' R U2 R' U B,
7,U2 B' R U2 R' U' B,
7,U2 B' R U2 R' U2 B,
7,U2 B' U B F' U' F,
7,U2 B' U B F' U2 F,
7,U2 B' U B R U R',
7,U2 B' U R U R' B,
7,U2 B' U' B R U' R',
7,U2 B' U' F' U2 B F,
7,U2 B' U' R U' R' B,
7,U2 B' U' R U2 R' B,
7,U2 B' U' R2 B' R2 B2,
7,U2 B' U2 B R U' R',
7,U2 B' U2 R U' R' B,
7,U2 D2 B L' B' L D2,
7,U2 D2 L' B L B' D2,
7,U2 F' L U L' U F,
7,U2 F' L U2 L' U F,
7,U2 F' U L U L' F,
7,U2 F' U' B' U' B F,
7,U2 F' U' L2 F' L2 F2,
7,U2 F' U2 B' F U B,
7,U2 F' U2 B' F U' B,
7,U2 F' U2 B' F U2 B,
7,U2 F' U2 F L U L',
7,U2 F' U2 F L U' L',
7,U2 F' U2 F L U2 L',
7,U2 F2 L F U2 L' F,
7,U2 F2 L U' L' U F2,
7,U2 F2 U' L U L' F2,
7,U2 L F' U2 F U L',
7,U2 L F' U2 F U' L',
7,U2 L F' U2 F U2 L',
7,U2 L F' U2 L F L2,
7,U2 L R U L' U2 R',
7,U2 L R U' L' U2 R',
7,U2 L R U' R' U' L',
7,U2 L R U' R' U2 L',
7,U2 L R U2 L' U R',
7,U2 L U F' U F L',
7,U2 L U F' U2 F L',
7,U2 L U F2 L F2 L2,
7,U2 L U L' F' U F,
7,U2 L U R U2 L' R',
7,U2 L U' F' U' F L',
7,U2 L U' L' F' U' F,
7,U2 L U' L' R U R',
7,U2 L U' L' R U2 R',
7,U2 L U2 F' U F L',
7,U2 L U2 L' F' U F,
7,U2 R B' U' B U' R',
7,U2 R B' U2 B U' R',
7,U2 R U B2 R B2 R2,
7,U2 R U L U L' R',
7,U2 R U' B' U' B R',
7,U2 R U2 L R' U L',
7,U2 R U2 L R' U' L',
7,U2 R U2 L R' U2 L',
7,U2 R U2 R' B' U B,
7,U2 R U2 R' B' U' B,
7,U2 R U2 R' B' U2 B,
7,U2 R2 B' R' U2 B R',
7,U2 R2 B' U B U' R2,
7,U2 R2 U B' U' B R2,
7,B L F' L F L2 B',Wide-Sune c
7,B U2 B' U' B U' B',Anti-Sune c
7,F R2 B' R' B R' F',Anti-Wide-Sune c
7,F U F' U F U2 F',Sune c
7,F U' B' U F' U' B,Niklas c
7,L' B' R B' R' B2 L,Wide-Sune c
7,L' U2 L U L' U L,Anti-Sune c
7,R' F2 L F L' F R,Anti-Wide-Sune c
7,R' U L U' R U L',Niklas c
7,R' U' R U' R' U2 R,Sune c
7,B D2 B' U2 B D2 B',
7,B L2 D F D' L2 B',
7,B L2 F2 L' F2 L' B',
7,B' D B U' B' D' B,
7,B' R B U2 B' R' B,
7,B' R F R2 F' R' B,
7,B' R' U' R2 U R' B,
7,B' R2 U' R' U R2 B,Shortest-Edge
7,F R' F2 U' F U R,
7,F R2 F' R2 B U2 B',
7,F U2 F2 U' F2 U' F',Blonde
7,F U2 L F L' U2 F',Shortest-Edge
7,F U2 L F' L' U2 F',Shortest-Edge
7,F' L' B' U B L F,Rebel
7,F' U F U F' U F,
7,F' U F U' F' U F,Anti-Sexy2
7,F' U F U' R U' R',
7,F' U F U2 F' U' F,
7,F' U F U2 F' U2 F,
7,F' U F U2 R U R',
7,F' U F' L F L' F,
7,F' U L' U L U2 F,
7,F' U L' U' L U2 F,
7,F' U L' U2 L U2 F,
7,F' U' F U F' U' F,Sexy2
7,F' U' F U' R U2 R',
7,F' U' F U2 R U' R',
7,F' U' L' U' L U F,
7,F' U' L' U2 L U' F,Rubber
7,F' U2 F U F' U' F,Split
7,F' U2 F U R U R',
7,F' U2 F U' F' U2 F,
7,F' U2 F U' R U' R',
7,F' U2 F U' R U2 R',
7,F' U2 F U2 R U' R',
7,F' U2 F' L F L' F,
7,F' U2 L' U' L U' F,
7,F2 L D' L D L2 F2,
7,F2 U' F2 U' F2 U2 F2,
7,F2 U2 R' F2 R U2 F2,
7,L D' L' U L D L',
7,L F U F2 U' F L',
7,L F' L' U2 L F L',
7,L F' R' F2 R F L',
7,L F2 U F U' F2 L',Shortest-Edge
7,L' B2 D' R' D B2 L,
7,L' B2 R2 B R2 B L,
7,L' D2 L U2 L' D2 L,
7,R B L U' L' B' R',Rebel
7,R U B U B' U' R',
7,R U B U2 B' U R',Rubber
7,R U R' U F' U2 F,
7,R U R' U' R U R',Sexy2
7,R U R' U2 F' U F,
7,R U' B U B' U2 R',
7,R U' B U' B' U2 R',
7,R U' B U2 B' U2 R',
7,R U' R B' R' B R',
7,R U' R' U F' U F,
7,R U' R' U R U' R',Anti-Sexy2
7,R U' R' U' R U' R',
7,R U' R' U2 F' U' F,
7,R U' R' U2 R U R',
7,R U' R' U2 R U2 R',
7,R U2 B U B' U R',
7,R U2 R B' R' B R',
7,R U2 R' U F' U F,
7,R U2 R' U F' U2 F,
7,R U2 R' U R U2 R',
7,R U2 R' U' F' U' F,
7,R U2 R' U' R U R',Split
7,R U2 R' U2 F' U F,
7,R' F R2 U R' U' F',
7,R' F2 R F2 L' U2 L,
7,R' U2 B' R B U2 R,Shortest-Edge
7,R' U2 B' R' B U2 R,Shortest-Edge
7,R' U2 R2 U R2 U R,Blonde
7,R2 B' D B' D' B2 R2,
7,R2 U R2 U R2 U2 R2,
7,R2 U2 F R2 F' U2 R2,
8,U B F2 D' L' D F2 B',
8,U B' F D R' D' B F',
8,U B' R B U' B' R' B,
8,U B' R F R' F' R' B,
8,U B' R2 U' R U R2 B,
8,U B' U F' U' B U' F,
8,U F D B' R' B D' F',
8,U F D F' U' F D' F',
8,U F R' F' R F' U F,
8,U F R' F' R F' U' F,
8,U F R2 D R D' F' R,
8,U F U R U' R2 F' R,
8,U F U2 L F2 L' U2 F',
8,U F' L F' L' F U' F,
8,U F' L' B' U' B L F,
8,U F' U F U F' U2 F,
8,U F' U F U R U2 R',
8,U F' U F U' F' U' F,Soldier
8,U F' U F U' R U R',
8,U F' U F U2 F' U F,
8,U F' U L' U L U F,
8,U F' U L' U L U' F,
8,U F' U' F U F' U2 F,
8,U F' U' F U R U2 R',
8,U F' U' F U' F' U' F,
8,U F' U' F U' R U R',
8,U F' U' F U2 F' U F,
8,U F' U2 B' U F U' B,
8,U F' U2 F U F' U2 F,Bend2
8,U F' U2 F U' F' U' F,
8,U F' U2 F U' R U R',
8,U F' U2 F U2 F' U F,
8,U F' U2 F U2 F' U' F,
8,U F' U2 F U2 R U R',
8,U F' U2 L' U L U' F,
8,U F' U2 L' U L U2 F,
8,U F' U2 L' U' L U2 F,
8,U F2 D' B L' B' D F2,
8,U F2 D' F U' F' D F2,
8,U F2 L F L2 U2 L F,
8,U L' R2 B' R' B L R',
8,U R U B U B' U2 R',
8,U R U B U2 B' U2 R',
8,U R U L U' R' U L',
8,U R U R' U F' U F,
8,U R U R' U' F' U' F,Fastest-Edge
8,U R U R' U' R U' R',
8,U R U R' U2 F' U' F,
8,U R U R' U2 R U R',
8,U R U' B U B' U' R',
8,U R U' B U2 B' U R',
8,U R U' R' F R' F' R,
8,U R U' R' U' F' U F,Fastest-Edge
8,U R U' R' U2 F' U2 F,
8,U R U2 B U' B' U' R',
8,U R U2 R' F R' F' R,
8,U R U2 R' U R U' R',Fastest-Side
8,U R U2 R' U' F' U F,
8,U R U2 R' U2 F' U2 F,
8,U R U2 R' U2 R U2 R',
8,U R' D' L F' L' D R,
8,U R' D' R U' R' D R,
8,U R2 D R' U' R D' R2,
8,U R2 U2 F R' F' U2 R2,
8,U' B F2 L F L' B' F,
8,U' F D B' R B D' F',
8,U' F D F' U F D' F',
8,U' F' U F R' F R F',
8,U' F' U F U R U' R',Fastest-Edge
8,U' F' U F U2 R U2 R',
8,U' F' U L' U' L U F,
8,U' F' U L' U2 L U' F,
8,U' F' U' B' U F U' B,
8,U' F' U' F U F' U F,
8,U' F' U' F U R U R',Fastest-Edge
8,U' F' U' F U' R U' R',
8,U' F' U' F U2 F' U' F,
8,U' F' U' F U2 R U R',
8,U' F' U' L' U' L U2 F,
8,U' F' U' L' U2 L U2 F,
8,U' F' U2 F R' F R F',
8,U' F' U2 F U R U' R',
8,U' F' U2 F U' F' U F,Fastest-Side
8,U' F' U2 F U2 F' U2 F,
8,U' F' U2 F U2 R U2 R',
8,U' F' U2 L' U L U F,
8,U' F2 D' F U F' D F2,
8,U' F2 U2 R' F R U2 F2,
8,U' L F' L' U L F L',
8,U' L F' R' F R F L',
8,U' L F2 U F' U' F2 L',
8,U' L R' D' F D L' R,
8,U' L U' R U L' U R',
8,U' L' R2 D B D' R2 L,
8,U' R B L U L' B' R',
8,U' R B' R B R' U R',
8,U' R U R' U F' U' F,
8,U' R U R' U R U R',
8,U' R U R' U' F' U2 F,
8,U' R U R' U' R U2 R',
8,U' R U R' U2 R U' R',
8,U' R U' B U' B' U R',
8,U' R U' B U' B' U' R',
8,U' R U' R' U F' U' F,
8,U' R U' R' U R U R',Soldier
8,U' R U' R' U' F' U2 F,
8,U' R U' R' U' R U2 R',
8,U' R U' R' U2 R U' R',
8,U' R U2 B U B' U2 R',
8,U' R U2 B U' B' U R',
8,U' R U2 B U' B' U2 R',
8,U' R U2 L U' R' U L',
8,U' R U2 R' U F' U' F,
8,U' R U2 R' U R U R',
8,U' R U2 R' U' R U2 R',Bend2
8,U' R U2 R' U2 F' U' F,
8,U' R U2 R' U2 R U R',
8,U' R U2 R' U2 R U' R',
8,U' R' D' L F L' D R,
8,U' R' D' R U R' D R,
8,U' R' F R F' R U R',
8,U' R' F R F' R U' R',
8,U' R' F2 D' F' D R F',
8,U' R' U' F' U F2 R F',
8,U' R' U2 B' R2 B U2 R,
8,U' R2 B' R' B2 U2 B' R',
8,U' R2 D L' B L D' R2,
8,U' R2 D R' U R D' R2,
8,U2 B L F2 L F2 L2 B',
8,U2 B U' F' U B' U2 F,
8,U2 B' R B U B' R' B,
8,U2 B' R F R F' R' B,
8,U2 B' R2 U' R2 U R2 B,
8,U2 F R' F' R F' U2 F,
8,U2 F U F2 U F2 U2 F',
8,U2 F U2 L F2 L' U2 F',
8,U2 F' L F' L' F U2 F,
8,U2 F' L' U' L2 F' L' F2,
8,U2 F' L' U2 L2 F' L' F2,
8,U2 F' U F U F' U' F,
8,U2 F' U F U R U R',
8,U2 F' U F U' F' U2 F,
8,U2 F' U L' U' L U' F,
8,U2 F' U' F R' F R F',
8,U2 F' U' F U R U' R',
8,U2 F' U' F U' F' U F,
8,U2 F' U' F U2 R U2 R',
8,U2 F' U' L' U L U F,
8,U2 F' U2 L' U2 L U2 F,
8,U2 F2 D' F U2 F' D F2,
8,U2 F2 L' B L' B' L2 F2,
8,U2 F2 L2 B L B' L F2,
8,U2 F2 U' F U' F' U2 F2,
8,U2 F2 U2 F U F' U F2,Weird
8,U2 F2 U2 F2 U F2 U F2,
8,U2 F2 U2 R' F' R U2 F2,
8,U2 L F' L' U' L F L',
8,U2 L F' R' F' R F L',
8,U2 L F2 U F2 U' F2 L',
8,U2 L' B' R2 B' R2 B2 L,
8,U2 L' U R U' L U2 R',
8,U2 R B U B2 R B R2,
8,U2 R B U2 B2 R B R2,
8,U2 R B' R B R' U2 R',
8,U2 R U B U' B' U' R',
8,U2 R U R' F R' F' R,
8,U2 R U R' U R U' R',
8,U2 R U R' U' F' U F,
8,U2 R U R' U2 F' U2 F,
8,U2 R U' B U B' U R',
8,U2 R U' R' U R U2 R',
8,U2 R U' R' U' F' U' F,
8,U2 R U' R' U' R U R',
8,U2 R U2 B U2 B' U2 R',
8,U2 R' F R F' R U2 R',
8,U2 R' U' R2 U' R2 U2 R,
8,U2 R' U2 B' R2 B U2 R,
8,U2 R2 B L' B L B2 R2,
8,U2 R2 B2 L' B' L B' R2,
8,U2 R2 D R' U2 R D' R2,
8,U2 R2 U R' U R U2 R2,
8,U2 R2 U2 F R F' U2 R2,
8,U2 R2 U2 R' U' R U' R2,Weird
8,U2 R2 U2 R2 U' R2 U' R2,
7,B D2 F' U2 F D2 B',
7,B D2 L U' L' D2 B',
7,B D2 R U R' D2 B',
7,B F R' F' R U B',
7,B F R' F' R U' B',
7,B F R' F' R U2 B',
7,B F' L' U2 L B' F,
7,B L F' U' F L' B',
7,B L R U L' R' B',
7,B R B U2 B' R' B',
7,B R' F R F' U' B',
7,B U B' U R U' R',
7,B U B2 D' R' D B,
7,B U B2 R B U' R',
7,B U F' U' F U' B',
7,B U F' U' F U2 B',
7,B U R U' R' U B',
7,B U R U' R' U2 B',
7,B U R' F R B' F',
7,B U R' F R F' B',
7,B U' B' U R U R',
7,B U' B' U' F' U2 F,
7,B U' B2 D' R D B,
7,B U' F' U F U B',
7,B U' F' U F U' B',
7,B U' F' U' B' U F,
7,B U' F' U2 B' U F,
7,B U' F' U2 B' U' F,
7,B U' R U2 R' U2 B',
7,B U2 B' U F' U' F,
7,B U2 B' U R U R',
7,B U2 B' U R U2 R',
7,B U2 B' U' F' U2 F,
7,B U2 B' U' R U2 R',
7,B U2 B' U2 R U' R',
7,B U2 B2 R B U' R',
7,B U2 F' U' B' U' F,
7,B U2 F' U2 F U B',
7,B U2 F' U2 F U' B',
7,B U2 R U' R' U' B',
7,B U2 R U' R' U2 B',
7,B U2 R U2 R' U' B',
7,B' D' R D B2 U B',
7,B' D' R D B2 U2 B',
7,B' D' R' D B2 U B',
7,B' D' R' D B2 U' B',
7,B' D' R' D B2 U2 B',
7,B' D' R' D R B R',
7,B' D' U' R D U B,
7,B' F R B R F' R2,
7,B' F R B R2 F' R,
7,B' F R' F' R' B R2,
7,B' F R' F' R2 B R',
7,B' F R2 F' R' B R',
7,B' F' R B R' U F,
7,B' F' R B R' U' F,
7,B' F' R B R' U2 F,
7,B' L2 D' R D L2 B,
7,B' R B F R F' R',
7,B' R B R B' R2 B,
7,B' R B U2 R2 U R,
7,B' R B U2 R2 U' R,
7,B' R B U2 R2 U2 R,
7,B' R B2 U B2 R' B,
7,B' R B2 U' B' U2 R',
7,B' R F B R F' R',
7,B' R F R2 B F' R',
7,B' R F R2 F' B R',
7,B' R' B R' B' R B,
7,B' R' B R2 B' R B,
7,B' R' B2 U' B2 R B,
7,B' R' D' R' D R2 B,
7,B' R' D' R2 D B R',
7,B' R' D' R2 D R' B,
7,B' R' U' R2 U B R',
7,B' R2 B F R F' R,
7,B' R2 B R' B' R' B,
7,B' R2 B R2 B U B',
7,B' R2 B R2 B U' B',
7,B' R2 B R2 B U2 B',
7,B' R2 B U' R U R2,
7,B' R2 B U' R' U R2,
7,B' R2 B U' R2 U R2,
7,B' R2 F B R F' R,
7,B2 D' R' D R B2 R',
7,B2 D2 B' U' B D2 B2,
7,B2 D2 B' U2 B D2 B2,
7,B2 D2 L F L' D2 B2,
7,B2 D2 L2 F' L2 D2 B2,
7,B2 L' D2 R D2 B2 L,
7,B2 L2 D F D' L2 B2,
7,B2 U2 B2 D' U' R2 D,
7,B2 U2 F' U2 F U2 B2,
7,D B L U' L' B' D',
7,D B' D' R2 D B D',
7,D B2 U2 B2 D' U' R2,
7,D F' R' U2 R F D',
7,D L2 D2 R' D2 L2 D',
7,D R' F' U' F R D',
7,D R2 D' U' F2 U2 F2,
7,D R2 U' R' U R2 D',
7,D R2 U2 R' U2 R2 D',
7,D U' B' R B R' D',
7,D U' B2 U B2 D' R2,
7,D U' R B' R' B D',
7,D U' R2 D' F2 U F2,
7,D' B R U R' B' D,
7,D' F D R D' F' D,
7,D' F' L F' L' F2 D,
7,D' F2 U2 F2 D U R2,
7,D' L2 D2 R' D2 L2 D,
7,D' R B' R B R2 D,
7,D' R F R' F' R' D,
7,D' R F R2 F' R' D,
7,D' R2 D U B2 U2 B2,
7,D' R2 U R' U' R2 D,
7,D' R2 U R2 U' R2 D,
7,D' R2 U2 R' U2 R2 D,
7,D' U F2 U' F2 D R2,
7,D' U R2 D B2 U' B2,
7,D' U' F2 U' F2 D R2,
7,D' U' R2 D B2 U' B2,
7,D2 L2 D2 R' D2 L2 D2,
7,D2 R2 U2 R' U2 R2 D2,
7,F B R' F' R U B',
7,F B R' F' R U' B',
7,F B R' F' R U2 B',
7,F B' R B R F' R2,
7,F B' R B R2 F' R,
7,F B' R' F' R' B R2,
7,F B' R' F' R2 B R',
7,F B' R2 F' R' B R',
7,F D R' D' R2 F' R2,
7,F D U R D' U' F',
7,F R B F' U2 B' R,
7,F R D R D' F' R2,
7,F R F' B U2 B' R,
7,F R F' R' F R' F',
7,F R' B' F' R B R,
7,F R' B' F' R' B R,
7,F R' B' F' R2 B R,
7,F R' B' R B F' R,
7,F R' B' R F' B R,
7,F R' B' R' B F' R,
7,F R' B' R' F' B R,
7,F R' B' R2 B F' R,
7,F R' B' R2 F' B R,
7,F R' F' B' R B R,
7,F R' F' B' R' B R,
7,F R' F' B' R2 B R,
7,F R' F' R B U B',
7,F R' F' R2 B' R' B,
7,F R' F' U' R2 U R',
7,F R' F2 U F U R,
7,F R' F2 U F U' R,
7,F R' F2 U F U2 R,
7,F R' F2 U F2 R F',
7,F R' F2 U' F U' R,
7,F R' F2 U2 F U' R,
7,F R2 D' F D F2 R2,
7,F R2 F' R2 B U B',
7,F R2 F' R2 B U' B',
7,F R2 F' U' R' U R2,
7,F R2 F' U' R2 U R2,
7,F R2 F2 U' F U R2,
7,F U R' U' F' U2 R,
7,F U R' U' R' F' R2,
7,F' B L' U2 L F B',
7,F' B' R B R' U F,
7,F' B' R B R' U' F,
7,F' B' R B R' U2 F,
7,F' D2 B U' B' D2 F,
7,F' D2 R' U R D2 F,
7,F' L' R' U L R F,
7,F' R' F' U F R F,
7,F' R2 D' F D R2 F,
7,F' U B U B' U F,
7,F' U B U B' U2 F,
7,F' U B U2 B' U2 F,
7,F' U B' F R2 B R2,
7,F' U B' R B R' F,
7,F' U F B' R2 B R2,
7,F' U F R2 B' R2 B,
7,F' U F2 D R D' F',
7,F' U F2 R' F' U R,
7,F' U F2 R' F' U' R,
7,F' U F2 R' F' U2 R,
7,F' U R B' R' B F,
7,F' U R B' R' F B,
7,F' U R' U' R U' F,
7,F' U R' U' R U2 F,
7,F' U' B U F U B',
7,F' U' B U F U' B',
7,F' U' B U F U2 B',
7,F' U' B U' B' U' F,
7,F' U' B U2 B' U F,
7,F' U' B U2 B' U' F,
7,F' U' B U2 F U B',
7,F' U' B U2 F U2 B',
7,F' U' B' F R B R',
7,F' U' F B' R B R',
7,F' U' F R2 F R2 F',
7,F' U' F U B U' B',
7,F' U' F U B U2 B',
7,F' U' F U R' U R,
7,F' U' F U R' U2 R,
7,F' U' F U' B U B',
7,F' U' F U' B U' B',
7,F' U' F U' R' U R,
7,F' U' F U' R' U' R,
7,F' U' F U2 B U B',
7,F' U' F U2 B U2 B',
7,F' U' F U2 R' U R,
7,F' U' F U2 R' U' R,
7,F' U' R' U' R U2 F,
7,F' U' R' U2 R U' F,
7,F' U2 B U' B' U' F,
7,F' U2 B U2 F U B',
7,F' U2 B U2 F U' B',
7,F' U2 B U2 F U2 B',
7,F' U2 F R2 F R2 F',
7,F' U2 F2 D R2 D' F',
7,F' U2 R' U' R U2 F,
7,F2 D' F' D F' U' R2,
7,F2 D2 L' B2 L D2 F2,
7,F2 R' F U F' R F2,
7,F2 U B2 U' F2 U B2,
7,F2 U R' U R U2 F2,
7,F2 U2 B U' B' U2 F2,
7,F2 U2 F2 D U R2 D',
7,F2 U2 R' U' R U' F2,
7,F2 U2 R2 F' R2 U2 F2,
7,L B' D2 F D2 B L',
7,L B' D2 F' D2 B L',
7,L D' F2 D L' U' R2,
7,L D2 R2 D2 L2 U2 L,
7,L F D R D' F' L',
7,L F R' F' L' U R,
7,L F R' F' L' U' R,
7,L F R' F' L' U2 R,
7,L F' R2 F R2 F L',
7,L F' R2 F' R2 F L',
7,L R F R2 F' L' R',
7,L R F2 R' F2 L' R',
7,L R F2 R2 F2 L' R',
7,L R' U' R2 U L' R',
7,L U2 L2 D2 R2 D2 L,
7,L' B R2 B R2 B' L,
7,L' B' D' R D B L,
7,L' B' D' R' D B L,
7,L' B' R B L U' R',
7,L' B2 D2 R' D2 L B2,
7,L' B2 R B2 L U2 R',
7,L' B2 R' B2 L U2 R2,
7,L' D2 R2 D2 L2 U2 L',
7,L' F D2 B D2 F' L,
7,L' R U R2 U' L R,
7,L' R' B' R' B L R,
7,L' R' B' R2 B L R,
7,L' R' B2 R' B2 L R,
7,L' R' B2 R2 B2 L R,
7,L' U2 L2 D2 R2 D2 L',
7,L2 D2 B R2 D2 L2 F,
7,L2 D2 B' D2 L2 U2 F',
7,L2 D2 F D2 L2 U2 B,
7,L2 D2 F' R2 D2 L2 B',
7,R B F' U2 B' F R,
7,R B U2 B' R2 U R,
7,R B U2 B' R2 U' R,
7,R B U2 B' R2 U2 R,
7,R B' F R B F' R',
7,R B' F R F' R' B,
7,R B' R B F R2 F',
7,R B' R F B R2 F',
7,R B' R F R2 B F',
7,R B' R F R2 F' B,
7,R B' R' B F' U2 F,
7,R B' R' B R U2 R',
7,R B' R' D' R2 D B,
7,R B' R' F' B U2 F,
7,R D B U2 B' D' R',
7,R D' F2 U' F2 D R',
7,R D2 L2 U L2 D2 R',
7,R F B' R F' B R',
7,R F B' R F' R' B,
7,R F R2 B' F' R' B,
7,R F R2 F' B' R' B,
7,R F R2 F' R2 U R,
7,R F R2 F' R2 U' R,
7,R F R2 F' R2 U2 R,
7,R F U R' U' F' R',
7,R F' B U2 F B' R,
7,R F' U2 B' F R B,
7,R F' U2 F B' R B,
7,R U B' R' B2 U B',
7,R U B' R' B2 U' B',
7,R U B' R' B2 U2 B',
7,R U F R F' U' R',
7,R U F R2 F' U R',
7,R U L' B' R' B L,
7,R U L' B2 R' B2 L,
7,R U R F R F' R,
7,R U R U' R U R2,
7,R U R U' R' U R2,
7,R U R U' R2 U R2,
7,R U R U2 R U2 R2,
7,R U R U2 R' U2 R2,
7,R U R U2 R2 U2 R2,
7,R U R' B' R B R',
7,R U R' U B U B',
7,R U R' U B U' B',
7,R U R' U B U2 B',
7,R U R' U R' U R,
7,R U R' U R' U' R,
7,R U R' U R' U2 R,
7,R U R' U' B U B',
7,R U R' U' B U' B',
7,R U R' U' B U2 B',
7,R U R' U' R' U R,
7,R U R' U' R' U' R,
7,R U R' U' R' U2 R,
7,R U R' U2 B U B',
7,R U R' U2 B U' B',
7,R U R' U2 B U2 B',
7,R U R' U2 R' U R,
7,R U R' U2 R' U' R,
7,R U R' U2 R' U2 R,
7,R U R2 B' R B R,
7,R U R2 B' R' B R,
7,R U R2 B' R2 B R,
7,R U R2 F R' F' R2,
7,R U R2 F' U F R,
7,R U R2 F' U' F R,
7,R U R2 F' U2 F R,
7,R U' F R F' U2 R',
7,R U' F R' F' U' R',
7,R U' F R' F' U2 R',
7,R U' F R2 F' U2 R',
7,R U' R U R' U' R2,
7,R U' R U R2 U' R2,
7,R U' R' B' R2 B R2,
7,R U' R2 U F R F',
7,R U' R2 U' F R F',
7,R U' R2 U' R2 U R',
7,R U' R2 U' R2 U' R',
7,R U' R2 U' R2 U2 R',
7,R U' R2 U2 F R F',
7,R U' R2 U2 R2 U' R',
7,R U2 B U' B2 R' B,
7,R U2 B' U' R' U B,
7,R U2 F R F' U R',
7,R U2 R U R' U' R2,
7,R U2 R2 U R2 U2 R',
7,R' B U2 B' F R' F',
7,R' B U2 F B' R' F',
7,R' B' F R B R F',
7,R' B' F R' B F' R,
7,R' B' F R' B R F',
7,R' B' F R2 B F' R,
7,R' B' F R2 B R F',
7,R' B' R B F R F',
7,R' B' R B R2 U R',
7,R' B' R F B R F',
7,R' B' R2 B R2 U2 R',
7,R' B' U' R' U B R,
7,R' D B2 U B2 D' R,
7,R' D' F' U F D R,
7,R' D' F2 U F2 D R,
7,R' D2 L2 U L2 D2 R,
7,R' F B' R B R F',
7,R' F B' R' B R F',
7,R' F B' R' F' B R,
7,R' F B' R2 B R F',
7,R' F B' R2 F' B R,
7,R' F D R2 D' R' F',
7,R' F R B F' U B',
7,R' F R B F' U' B',
7,R' F R B F' U2 B',
7,R' F R D R D' F',
7,R' F R F' B U B',
7,R' F R F' B U' B',
7,R' F R F' B U2 B',
7,R' F R F' R' U R,
